,zipcode,N1,agi_stub
70888,49344,200.0,4
70889,49344,290.0,5
70890,49344,90.0,6
70891,49345,2140.0,1
70892,49345,1800.0,2
70893,49345,1070.0,3
70894,49345,710.0,4
70895,49345,950.0,5
70896,49345,180.0,6
70897,49346,890.0,1
70898,49346,670.0,2
70899,49346,490.0,3
70900,49346,330.0,4
70901,49346,460.0,5
70902,49346,130.0,6
70903,49347,250.0,1
70904,49347,190.0,2
70905,49347,110.0,3
70906,49347,70.0,4
70907,49347,80.0,5
70908,49347,0.0,6
70909,49348,2120.0,1
70910,49348,1860.0,2
70911,49348,1190.0,3
70912,49348,800.0,4
70913,49348,980.0,5
70914,49348,200.0,6
70915,49349,1460.0,1
70916,49349,1020.0,2
70917,49349,540.0,3
70918,49349,290.0,4
70919,49349,280.0,5
70920,49349,30.0,6
70921,49401,2910.0,1
70922,49401,1790.0,2
70923,49401,1110.0,3
70924,49401,910.0,4
70925,49401,1470.0,5
70926,49401,230.0,6
70927,49402,280.0,1
70928,49402,190.0,2
70929,49402,110.0,3
70930,49402,50.0,4
70931,49402,70.0,5
70932,49402,0.0,6
70933,49403,370.0,1
70934,49403,280.0,2
70935,49403,210.0,3
70936,49403,140.0,4
70937,49403,200.0,5
70938,49403,40.0,6
70939,49404,1270.0,1
70940,49404,1070.0,2
70941,49404,680.0,3
70942,49404,480.0,4
70943,49404,630.0,5
70944,49404,140.0,6
70945,49405,290.0,1
70946,49405,210.0,2
70947,49405,110.0,3
70948,49405,80.0,4
70949,49405,80.0,5
70950,49405,0.0,6
70951,49408,1580.0,1
70952,49408,1330.0,2
70953,49408,730.0,3
70954,49408,390.0,4
70955,49408,470.0,5
70956,49408,160.0,6
70957,49410,310.0,1
70958,49410,260.0,2
70959,49410,130.0,3
70960,49410,80.0,4
70961,49410,80.0,5
70962,49410,0.0,6
70963,49411,270.0,1
70964,49411,200.0,2
70965,49411,130.0,3
70966,49411,100.0,4
70967,49411,90.0,5
70968,49411,20.0,6
70969,49412,1890.0,1
70970,49412,1290.0,2
70971,49412,860.0,3
70972,49412,580.0,4
70973,49412,670.0,5
70974,49412,120.0,6
70975,49415,1070.0,1
70976,49415,840.0,2
70977,49415,520.0,3
70978,49415,370.0,4
70979,49415,480.0,5
70980,49415,110.0,6
70981,49417,5260.0,1
70982,49417,3860.0,2
70983,49417,2490.0,3
70984,49417,1780.0,4
70985,49417,2770.0,5
70986,49417,830.0,6
70987,49418,4650.0,1
70988,49418,3820.0,2
70989,49418,2430.0,3
70990,49418,1730.0,4
70991,49418,2750.0,5
70992,49418,810.0,6
70993,49419,1190.0,1
70994,49419,850.0,2
70995,49419,670.0,3
70996,49419,540.0,4
70997,49419,780.0,5
70998,49419,160.0,6
70999,49420,1230.0,1
71000,49420,820.0,2
71001,49420,450.0,3
71002,49420,240.0,4
71003,49420,250.0,5
71004,49420,50.0,6
71005,49421,1010.0,1
71006,49421,740.0,2
71007,49421,430.0,3
71008,49421,230.0,4
71009,49421,230.0,5
71010,49421,30.0,6
71011,49423,7220.0,1
71012,49423,6160.0,2
71013,49423,3480.0,3
71014,49423,2170.0,4
71015,49423,2830.0,5
71016,49423,980.0,6
71017,49424,7170.0,1
71018,49424,6800.0,2
71019,49424,3780.0,3
71020,49424,2500.0,4
71021,49424,3360.0,5
71022,49424,1140.0,6
71023,49425,580.0,1
71024,49425,420.0,2
71025,49425,250.0,3
71026,49425,140.0,4
71027,49425,160.0,5
71028,49425,20.0,6
71029,49426,5220.0,1
71030,49426,3540.0,2
71031,49426,2700.0,3
71032,49426,2400.0,4
71033,49426,4160.0,5
71034,49426,1120.0,6
71035,49428,3750.0,1
71036,49428,2650.0,2
71037,49428,2080.0,3
71038,49428,1700.0,4
71039,49428,2450.0,5
71040,49428,450.0,6
71041,49431,3330.0,1
71042,49431,2310.0,2
71043,49431,1290.0,3
71044,49431,770.0,4
71045,49431,1090.0,5
71046,49431,280.0,6
71047,49435,490.0,1
71048,49435,380.0,2
71049,49435,260.0,3
71050,49435,230.0,4
71051,49435,360.0,5
71052,49435,100.0,6
71053,49436,350.0,1
71054,49436,190.0,2
71055,49436,140.0,3
71056,49436,80.0,4
71057,49436,100.0,5
71058,49436,30.0,6
71059,49437,1240.0,1
71060,49437,850.0,2
71061,49437,540.0,3
71062,49437,360.0,4
71063,49437,460.0,5
71064,49437,80.0,6
71065,49440,280.0,1
71066,49440,170.0,2
71067,49440,70.0,3
71068,49440,50.0,4
71069,49440,80.0,5
71070,49440,0.0,6
71071,49441,6530.0,1
71072,49441,5230.0,2
71073,49441,2850.0,3
71074,49441,1600.0,4
71075,49441,1920.0,5
71076,49441,500.0,6
71077,49442,8260.0,1
71078,49442,6420.0,2
71079,49442,2370.0,3
71080,49442,1070.0,4
71081,49442,820.0,5
71082,49442,70.0,6
71083,49444,5150.0,1
71084,49444,3570.0,2
71085,49444,1480.0,3
71086,49444,800.0,4
71087,49444,960.0,5
71088,49444,190.0,6
71089,49445,3350.0,1
71090,49445,2660.0,2
71091,49445,1650.0,3
71092,49445,1180.0,4
71093,49445,1590.0,5
71094,49445,350.0,6
71095,49446,400.0,1
71096,49446,290.0,2
71097,49446,170.0,3
71098,49446,110.0,4
71099,49446,130.0,5
71100,49446,20.0,6
71101,49448,580.0,1
71102,49448,450.0,2
71103,49448,290.0,3
71104,49448,220.0,4
71105,49448,350.0,5
71106,49448,80.0,6
71107,49449,490.0,1
71108,49449,330.0,2
71109,49449,190.0,3
71110,49449,150.0,4
71111,49449,250.0,5
71112,49449,70.0,6
71113,49450,540.0,1
71114,49450,440.0,2
71115,49450,190.0,3
71116,49450,70.0,4
71117,49450,70.0,5
71118,49450,0.0,6
71119,49451,880.0,1
71120,49451,760.0,2
71121,49451,500.0,3
71122,49451,370.0,4
71123,49451,360.0,5
71124,49451,40.0,6
71125,49452,320.0,1
71126,49452,310.0,2
71127,49452,150.0,3
71128,49452,70.0,4
71129,49452,80.0,5
71130,49452,0.0,6
71131,49453,510.0,1
71132,49453,290.0,2
71133,49453,190.0,3
71134,49453,160.0,4
71135,49453,350.0,5
71136,49453,240.0,6
71137,49454,820.0,1
71138,49454,660.0,2
71139,49454,310.0,3
71140,49454,200.0,4
71141,49454,200.0,5
71142,49454,30.0,6
71143,49455,920.0,1
71144,49455,680.0,2
71145,49455,380.0,3
71146,49455,210.0,4
71147,49455,210.0,5
71148,49455,40.0,6
71149,49456,3060.0,1
71150,49456,2140.0,2
71151,49456,1380.0,3
71152,49456,1050.0,4
71153,49456,1820.0,5
71154,49456,940.0,6
71155,49457,1690.0,1
71156,49457,1330.0,2
71157,49457,790.0,3
71158,49457,580.0,4
71159,49457,670.0,5
71160,49457,80.0,6
71161,49459,250.0,1
71162,49459,180.0,2
71163,49459,70.0,3
71164,49459,50.0,4
71165,49459,40.0,5
71166,49459,0.0,6
71167,49460,1250.0,1
71168,49460,980.0,2
71169,49460,650.0,3
71170,49460,550.0,4
71171,49460,870.0,5
71172,49460,340.0,6
71173,49461,1550.0,1
71174,49461,980.0,2
71175,49461,740.0,3
71176,49461,510.0,4
71177,49461,710.0,5
71178,49461,150.0,6
71179,49464,4080.0,1
71180,49464,3000.0,2
71181,49464,2220.0,3
71182,49464,1790.0,4
71183,49464,2640.0,5
71184,49464,620.0,6
71185,49503,6700.0,1
71186,49503,6260.0,2
71187,49503,2870.0,3
71188,49503,1230.0,4
71189,49503,1340.0,5
71190,49503,490.0,6
71191,49504,7010.0,1
71192,49504,6560.0,2
71193,49504,3130.0,3
71194,49504,1710.0,4
71195,49504,1770.0,5
71196,49504,360.0,6
71197,49505,5160.0,1
71198,49505,4950.0,2
71199,49505,2840.0,3
71200,49505,1560.0,4
71201,49505,1650.0,5
71202,49505,260.0,6
71203,49506,4380.0,1
71204,49506,3270.0,2
71205,49506,1970.0,3
71206,49506,1330.0,4
71207,49506,2770.0,5
71208,49506,1980.0,6
71209,49507,7020.0,1
71210,49507,5800.0,2
71211,49507,2230.0,3
71212,49507,950.0,4
71213,49507,890.0,5
71214,49507,90.0,6
71215,49508,6740.0,1
71216,49508,6330.0,2
71217,49508,3290.0,3
71218,49508,1870.0,4
71219,49508,2040.0,5
71220,49508,240.0,6
71221,49509,5070.0,1
71222,49509,5250.0,2
71223,49509,2280.0,3
71224,49509,1080.0,4
71225,49509,710.0,5
71226,49509,60.0,6
71227,49512,2840.0,1
71228,49512,3060.0,2
71229,49512,1500.0,3
71230,49512,860.0,4
71231,49512,1040.0,5
71232,49512,230.0,6
71233,49519,4560.0,1
71234,49519,4930.0,2
71235,49519,2360.0,3
71236,49519,1230.0,4
71237,49519,1090.0,5
71238,49519,140.0,6
71239,49525,4510.0,1
71240,49525,3450.0,2
71241,49525,2180.0,3
71242,49525,1480.0,4
71243,49525,2570.0,5
71244,49525,1200.0,6
71245,49534,3640.0,1
71246,49534,3110.0,2
71247,49534,1940.0,3
71248,49534,1300.0,4
71249,49534,1850.0,5
71250,49534,460.0,6
71251,49544,1500.0,1
71252,49544,1550.0,2
71253,49544,780.0,3
71254,49544,440.0,4
71255,49544,500.0,5
71256,49544,120.0,6
71257,49546,4500.0,1
71258,49546,2860.0,2
71259,49546,1830.0,3
71260,49546,1410.0,4
71261,49546,3150.0,5
71262,49546,2030.0,6
71263,49548,6320.0,1
71264,49548,6420.0,2
71265,49548,2580.0,3
71266,49548,1120.0,4
71267,49548,740.0,5
71268,49548,60.0,6
71269,49601,3940.0,1
71270,49601,3010.0,2
71271,49601,1550.0,3
71272,49601,850.0,4
71273,49601,1040.0,5
71274,49601,260.0,6
71275,49612,190.0,1
71276,49612,150.0,2
71277,49612,90.0,3
71278,49612,60.0,4
71279,49612,80.0,5
71280,49612,30.0,6
71281,49613,130.0,1
71282,49613,80.0,2
71283,49613,50.0,3
71284,49613,50.0,4
71285,49613,80.0,5
71286,49613,0.0,6
71287,49614,530.0,1
71288,49614,440.0,2
71289,49614,220.0,3
71290,49614,130.0,4
71291,49614,150.0,5
71292,49614,30.0,6
71293,49615,810.0,1
71294,49615,530.0,2
71295,49615,320.0,3
71296,49615,250.0,4
71297,49615,330.0,5
71298,49615,100.0,6
71299,49616,440.0,1
71300,49616,380.0,2
71301,49616,150.0,3
71302,49616,80.0,4
71303,49616,80.0,5
71304,49616,0.0,6
71305,49617,600.0,1
71306,49617,420.0,2
71307,49617,270.0,3
71308,49617,180.0,4
71309,49617,210.0,5
71310,49617,70.0,6
71311,49618,150.0,1
71312,49618,100.0,2
71313,49618,60.0,3
71314,49618,30.0,4
71315,49618,40.0,5
71316,49618,0.0,6
71317,49619,190.0,1
71318,49619,150.0,2
71319,49619,80.0,3
71320,49619,60.0,4
71321,49619,40.0,5
71322,49619,0.0,6
71323,49620,410.0,1
71324,49620,410.0,2
71325,49620,220.0,3
71326,49620,140.0,4
71327,49620,150.0,5
71328,49620,0.0,6
71329,49621,510.0,1
71330,49621,350.0,2
71331,49621,260.0,3
71332,49621,180.0,4
71333,49621,280.0,5
71334,49621,100.0,6
71335,49622,450.0,1
71336,49622,360.0,2
71337,49622,180.0,3
71338,49622,110.0,4
71339,49622,150.0,5
71340,49622,50.0,6
71341,49623,190.0,1
71342,49623,160.0,2
71343,49623,80.0,3
71344,49623,50.0,4
71345,49623,50.0,5
71346,49623,0.0,6
71347,49625,260.0,1
71348,49625,190.0,2
71349,49625,90.0,3
71350,49625,50.0,4
71351,49625,50.0,5
71352,49625,0.0,6
71353,49629,400.0,1
71354,49629,270.0,2
71355,49629,190.0,3
71356,49629,140.0,4
71357,49629,190.0,5
71358,49629,90.0,6
71359,49630,200.0,1
71360,49630,170.0,2
71361,49630,120.0,3
71362,49630,100.0,4
71363,49630,160.0,5
71364,49630,70.0,6
71365,49631,980.0,1
71366,49631,800.0,2
71367,49631,370.0,3
71368,49631,210.0,4
71369,49631,210.0,5
71370,49631,30.0,6
71371,49632,190.0,1
71372,49632,150.0,2
71373,49632,90.0,3
71374,49632,40.0,4
71375,49632,50.0,5
71376,49632,0.0,6
71377,49633,690.0,1
71378,49633,570.0,2
71379,49633,300.0,3
71380,49633,150.0,4
71381,49633,180.0,5
71382,49633,30.0,6
71383,49635,640.0,1
71384,49635,410.0,2
71385,49635,240.0,3
71386,49635,170.0,4
71387,49635,270.0,5
71388,49635,130.0,6
71389,49636,90.0,1
71390,49636,60.0,2
71391,49636,40.0,3
71392,49636,30.0,4
71393,49636,90.0,5
71394,49636,80.0,6
71395,49637,580.0,1
71396,49637,590.0,2
71397,49637,300.0,3
71398,49637,170.0,4
71399,49637,210.0,5
71400,49637,40.0,6
71401,49638,170.0,1
71402,49638,110.0,2
71403,49638,70.0,3
71404,49638,40.0,4
71405,49638,30.0,5
71406,49638,0.0,6
71407,49639,430.0,1
71408,49639,330.0,2
71409,49639,180.0,3
71410,49639,110.0,4
71411,49639,120.0,5
71412,49639,20.0,6
71413,49640,280.0,1
71414,49640,220.0,2
71415,49640,140.0,3
71416,49640,90.0,4
71417,49640,100.0,5
71418,49640,40.0,6
71419,49642,170.0,1
71420,49642,90.0,2
71421,49642,40.0,3
71422,49642,0.0,4
71423,49642,0.0,5
71424,49642,0.0,6
71425,49643,1110.0,1
71426,49643,990.0,2
71427,49643,630.0,3
71428,49643,410.0,4
71429,49643,450.0,5
71430,49643,60.0,6
71431,49644,370.0,1
71432,49644,250.0,2
71433,49644,140.0,3
71434,49644,90.0,4
71435,49644,90.0,5
71436,49644,0.0,6
71437,49645,350.0,1
71438,49645,250.0,2
71439,49645,130.0,3
71440,49645,60.0,4
71441,49645,70.0,5
71442,49645,0.0,6
71443,49646,1610.0,1
71444,49646,1310.0,2
71445,49646,670.0,3
71446,49646,380.0,4
71447,49646,380.0,5
71448,49646,60.0,6
71449,49648,340.0,1
71450,49648,280.0,2
71451,49648,160.0,3
71452,49648,100.0,4
71453,49648,210.0,5
71454,49648,140.0,6
71455,49649,1040.0,1
71456,49649,930.0,2
71457,49649,510.0,3
71458,49649,360.0,4
71459,49649,440.0,5
71460,49649,50.0,6
71461,49650,480.0,1
71462,49650,380.0,2
71463,49650,290.0,3
71464,49650,200.0,4
71465,49650,280.0,5
71466,49650,30.0,6
71467,49651,1430.0,1
71468,49651,1030.0,2
71469,49651,550.0,3
71470,49651,330.0,4
71471,49651,350.0,5
71472,49651,60.0,6
71473,49653,370.0,1
71474,49653,230.0,2
71475,49653,150.0,3
71476,49653,100.0,4
71477,49653,150.0,5
71478,49653,80.0,6
71479,49654,120.0,1
71480,49654,70.0,2
71481,49654,60.0,3
71482,49654,50.0,4
71483,49654,100.0,5
71484,49654,80.0,6
71485,49655,490.0,1
71486,49655,400.0,2
71487,49655,250.0,3
71488,49655,140.0,4
71489,49655,180.0,5
71490,49655,20.0,6
71491,49656,270.0,1
71492,49656,180.0,2
71493,49656,110.0,3
71494,49656,70.0,4
71495,49656,50.0,5
71496,49656,0.0,6
71497,49657,540.0,1
71498,49657,440.0,2
71499,49657,240.0,3
71500,49657,160.0,4
71501,49657,180.0,5
71502,49657,40.0,6
71503,49659,1240.0,1
71504,49659,1080.0,2
71505,49659,430.0,3
71506,49659,270.0,4
71507,49659,240.0,5
71508,49659,30.0,6
71509,49660,2540.0,1
71510,49660,1780.0,2
71511,49660,980.0,3
71512,49660,600.0,4
71513,49660,760.0,5
71514,49660,160.0,6
71515,49663,1030.0,1
71516,49663,780.0,2
71517,49663,460.0,3
71518,49663,250.0,4
71519,49663,240.0,5
71520,49663,30.0,6
71521,49664,340.0,1
71522,49664,270.0,2
71523,49664,130.0,3
71524,49664,130.0,4
71525,49664,170.0,5
71526,49664,80.0,6
71527,49665,700.0,1
71528,49665,550.0,2
71529,49665,290.0,3
71530,49665,160.0,4
71531,49665,180.0,5
71532,49665,0.0,6
71533,49667,100.0,1
71534,49667,90.0,2
71535,49667,50.0,3
71536,49667,0.0,4
71537,49667,20.0,5
71538,49667,0.0,6
71539,49668,650.0,1
71540,49668,550.0,2
71541,49668,270.0,3
71542,49668,150.0,4
71543,49668,130.0,5
71544,49668,0.0,6
71545,49670,300.0,1
71546,49670,240.0,2
71547,49670,150.0,3
71548,49670,90.0,4
71549,49670,190.0,5
71550,49670,90.0,6
71551,49675,210.0,1
71552,49675,140.0,2
71553,49675,70.0,3
71554,49675,70.0,4
71555,49675,90.0,5
71556,49675,30.0,6
71557,49676,600.0,1
71558,49676,440.0,2
71559,49676,270.0,3
71560,49676,180.0,4
71561,49676,220.0,5
71562,49676,90.0,6
71563,49677,1110.0,1
71564,49677,900.0,2
71565,49677,490.0,3
71566,49677,290.0,4
71567,49677,330.0,5
71568,49677,40.0,6
71569,49679,220.0,1
71570,49679,170.0,2
71571,49679,100.0,3
71572,49679,40.0,4
71573,49679,40.0,5
71574,49679,0.0,6
71575,49680,310.0,1
71576,49680,340.0,2
71577,49680,150.0,3
71578,49680,70.0,4
71579,49680,90.0,5
71580,49680,0.0,6
71581,49682,750.0,1
71582,49682,510.0,2
71583,49682,310.0,3
71584,49682,220.0,4
71585,49682,400.0,5
71586,49682,180.0,6
71587,49683,410.0,1
71588,49683,310.0,2
71589,49683,130.0,3
71590,49683,90.0,4
71591,49683,100.0,5
71592,49683,30.0,6
71593,49684,3460.0,1
71594,49684,2660.0,2
71595,49684,1650.0,3
71596,49684,1130.0,4
71597,49684,1860.0,5
71598,49684,860.0,6
71599,49686,4560.0,1
71600,49686,3680.0,2
71601,49686,1890.0,3
71602,49686,1150.0,4
71603,49686,1800.0,5
71604,49686,980.0,6
71605,49688,400.0,1
71606,49688,320.0,2
71607,49688,210.0,3
71608,49688,130.0,4
71609,49688,160.0,5
71610,49688,30.0,6
71611,49689,300.0,1
71612,49689,200.0,2
71613,49689,110.0,3
71614,49689,60.0,4
71615,49689,80.0,5
71616,49689,0.0,6
71617,49690,980.0,1
71618,49690,660.0,2
71619,49690,510.0,3
71620,49690,370.0,4
71621,49690,650.0,5
71622,49690,290.0,6
71623,49701,250.0,1
71624,49701,180.0,2
71625,49701,90.0,3
71626,49701,50.0,4
71627,49701,70.0,5
71628,49701,20.0,6
71629,49705,150.0,1
71630,49705,90.0,2
71631,49705,50.0,3
71632,49705,30.0,4
71633,49705,30.0,5
71634,49705,0.0,6
71635,49706,840.0,1
71636,49706,790.0,2
71637,49706,380.0,3
71638,49706,250.0,4
71639,49706,210.0,5
71640,49706,60.0,6
71641,49707,4460.0,1
71642,49707,2810.0,2
71643,49707,1650.0,3
71644,49707,920.0,4
71645,49707,1100.0,5
71646,49707,220.0,6
71647,49709,730.0,1
71648,49709,450.0,2
71649,49709,230.0,3
71650,49709,140.0,4
71651,49709,140.0,5
71652,49709,0.0,6
71653,49710,80.0,1
71654,49710,40.0,2
71655,49710,50.0,3
71656,49710,0.0,4
71657,49710,30.0,5
71658,49710,0.0,6
71659,49712,1430.0,1
71660,49712,1080.0,2
71661,49712,620.0,3
71662,49712,410.0,4
71663,49712,560.0,5
71664,49712,190.0,6
71665,49713,420.0,1
71666,49713,350.0,2
71667,49713,160.0,3
71668,49713,100.0,4
71669,49713,120.0,5
71670,49713,20.0,6
71671,49715,530.0,1
71672,49715,430.0,2
71673,49715,240.0,3
71674,49715,170.0,4
71675,49715,170.0,5
71676,49715,30.0,6
71677,49716,130.0,1
71678,49716,100.0,2
71679,49716,50.0,3
71680,49716,40.0,4
71681,49716,60.0,5
71682,49716,30.0,6
71683,49718,130.0,1
71684,49718,110.0,2
71685,49718,50.0,3
71686,49718,30.0,4
71687,49718,40.0,5
71688,49718,0.0,6
71689,49719,260.0,1
71690,49719,170.0,2
71691,49719,120.0,3
71692,49719,80.0,4
71693,49719,100.0,5
71694,49719,30.0,6
71695,49720,1680.0,1
71696,49720,1170.0,2
71697,49720,720.0,3
71698,49720,470.0,4
71699,49720,710.0,5
71700,49720,290.0,6
71701,49721,2690.0,1
71702,49721,2030.0,2
71703,49721,930.0,3
71704,49721,560.0,4
71705,49721,660.0,5
71706,49721,150.0,6
71707,49724,160.0,1
71708,49724,130.0,2
71709,49724,100.0,3
71710,49724,70.0,4
71711,49724,80.0,5
71712,49724,0.0,6
71713,49725,130.0,1
71714,49725,80.0,2
71715,49725,60.0,3
71716,49725,30.0,4
71717,49725,40.0,5
71718,49725,0.0,6
71719,49726,200.0,1
71720,49726,150.0,2
71721,49726,70.0,3
71722,49726,60.0,4
71723,49726,90.0,5
71724,49726,0.0,6
71725,49727,1280.0,1
71726,49727,910.0,2
71727,49727,540.0,3
71728,49727,290.0,4
71729,49727,330.0,5
71730,49727,110.0,6
71731,49728,70.0,1
71732,49728,30.0,2
71733,49728,30.0,3
71734,49728,30.0,4
71735,49728,0.0,5
71736,49728,0.0,6
71737,49729,280.0,1
71738,49729,210.0,2
71739,49729,120.0,3
71740,49729,80.0,4
71741,49729,90.0,5
71742,49729,20.0,6
71743,49730,360.0,1
71744,49730,310.0,2
71745,49730,200.0,3
71746,49730,120.0,4
71747,49730,130.0,5
71748,49730,0.0,6
71749,49733,330.0,1
71750,49733,250.0,2
71751,49733,140.0,3
71752,49733,90.0,4
71753,49733,80.0,5
71754,49733,0.0,6
71755,49735,3570.0,1
71756,49735,2680.0,2
71757,49735,1430.0,3
71758,49735,930.0,4
71759,49735,1130.0,5
71760,49735,260.0,6
71761,49736,100.0,1
71762,49736,70.0,2
71763,49736,40.0,3
71764,49736,30.0,4
71765,49736,30.0,5
71766,49736,0.0,6
71767,49738,1760.0,1
71768,49738,1250.0,2
71769,49738,720.0,3
71770,49738,400.0,4
71771,49738,490.0,5
71772,49738,90.0,6
71773,49740,1230.0,1
71774,49740,880.0,2
71775,49740,520.0,3
71776,49740,380.0,4
71777,49740,760.0,5
71778,49740,390.0,6
71779,49743,160.0,1
71780,49743,100.0,2
71781,49743,60.0,3
71782,49743,50.0,4
71783,49743,40.0,5
71784,49743,0.0,6
71785,49744,140.0,1
71786,49744,110.0,2
71787,49744,70.0,3
71788,49744,30.0,4
71789,49744,60.0,5
71790,49744,0.0,6
71791,49745,210.0,1
71792,49745,160.0,2
71793,49745,80.0,3
71794,49745,50.0,4
71795,49745,60.0,5
71796,49745,0.0,6
71797,49746,690.0,1
71798,49746,440.0,2
71799,49746,240.0,3
71800,49746,150.0,4
71801,49746,130.0,5
71802,49746,20.0,6
71803,49747,290.0,1
71804,49747,210.0,2
71805,49747,130.0,3
71806,49747,80.0,4
71807,49747,120.0,5
71808,49747,20.0,6
71809,49749,780.0,1
71810,49749,580.0,2
71811,49749,310.0,3
71812,49749,220.0,4
71813,49749,290.0,5
71814,49749,100.0,6
71815,49751,390.0,1
71816,49751,280.0,2
71817,49751,170.0,3
71818,49751,110.0,4
71819,49751,110.0,5
71820,49751,20.0,6
71821,49752,70.0,1
71822,49752,60.0,2
71823,49752,50.0,3
71824,49752,20.0,4
71825,49752,30.0,5
71826,49752,0.0,6
71827,49753,310.0,1
71828,49753,270.0,2
71829,49753,160.0,3
71830,49753,100.0,4
71831,49753,110.0,5
71832,49753,0.0,6
71833,49755,350.0,1
71834,49755,290.0,2
71835,49755,150.0,3
71836,49755,90.0,4
71837,49755,90.0,5
71838,49755,0.0,6
71839,49756,770.0,1
71840,49756,540.0,2
71841,49756,290.0,3
71842,49756,140.0,4
71843,49756,200.0,5
71844,49756,40.0,6
71845,49759,260.0,1
71846,49759,190.0,2
71847,49759,130.0,3
71848,49759,80.0,4
71849,49759,100.0,5
71850,49759,0.0,6
71851,49760,130.0,1
71852,49760,80.0,2
71853,49760,60.0,3
71854,49760,30.0,4
71855,49760,40.0,5
71856,49760,0.0,6
71857,49762,120.0,1
71858,49762,70.0,2
71859,49762,40.0,3
71860,49762,30.0,4
71861,49762,50.0,5
71862,49762,0.0,6
71863,49765,720.0,1
71864,49765,500.0,2
71865,49765,280.0,3
71866,49765,150.0,4
71867,49765,150.0,5
71868,49765,30.0,6
71869,49766,400.0,1
71870,49766,290.0,2
71871,49766,210.0,3
71872,49766,120.0,4
71873,49766,120.0,5
71874,49766,30.0,6
71875,49768,100.0,1
71876,49768,50.0,2
71877,49768,20.0,3
71878,49768,20.0,4
71879,49768,30.0,5
71880,49768,0.0,6
71881,49769,300.0,1
71882,49769,280.0,2
71883,49769,140.0,3
71884,49769,50.0,4
71885,49769,70.0,5
71886,49769,0.0,6
71887,49770,2980.0,1
71888,49770,2470.0,2
71889,49770,1260.0,3
71890,49770,850.0,4
71891,49770,1320.0,5
71892,49770,610.0,6
71893,49774,300.0,1
71894,49774,210.0,2
71895,49774,140.0,3
71896,49774,110.0,4
71897,49774,140.0,5
71898,49774,0.0,6
71899,49776,320.0,1
71900,49776,250.0,2
71901,49776,140.0,3
71902,49776,70.0,4
71903,49776,90.0,5
71904,49776,0.0,6
71905,49777,290.0,1
71906,49777,210.0,2
71907,49777,160.0,3
71908,49777,130.0,4
71909,49777,170.0,5
71910,49777,50.0,6
71911,49779,940.0,1
71912,49779,580.0,2
71913,49779,330.0,3
71914,49779,210.0,4
71915,49779,230.0,5
71916,49779,40.0,6
71917,49780,280.0,1
71918,49780,220.0,2
71919,49780,140.0,3
71920,49780,90.0,4
71921,49780,120.0,5
71922,49780,0.0,6
71923,49781,810.0,1
71924,49781,680.0,2
71925,49781,280.0,3
71926,49781,190.0,4
71927,49781,170.0,5
71928,49781,50.0,6
71929,49782,140.0,1
71930,49782,70.0,2
71931,49782,50.0,3
71932,49782,20.0,4
71933,49782,50.0,5
71934,49782,20.0,6
71935,49783,3350.0,1
71936,49783,2490.0,2
71937,49783,1360.0,3
71938,49783,780.0,4
71939,49783,910.0,5
71940,49783,150.0,6
71941,49788,840.0,1
71942,49788,370.0,2
71943,49788,140.0,3
71944,49788,60.0,4
71945,49788,50.0,5
71946,49788,0.0,6
71947,49795,390.0,1
71948,49795,310.0,2
71949,49795,140.0,3
71950,49795,70.0,4
71951,49795,80.0,5
71952,49795,0.0,6
71953,49799,480.0,1
71954,49799,400.0,2
71955,49799,150.0,3
71956,49799,90.0,4
71957,49799,100.0,5
71958,49799,0.0,6
71959,49801,2000.0,1
71960,49801,1410.0,2
71961,49801,810.0,3
71962,49801,510.0,4
71963,49801,780.0,5
71964,49801,220.0,6
71965,49802,1160.0,1
71966,49802,900.0,2
71967,49802,490.0,3
71968,49802,270.0,4
71969,49802,300.0,5
71970,49802,60.0,6
71971,49805,60.0,1
71972,49805,40.0,2
71973,49805,40.0,3
71974,49805,0.0,4
71975,49805,30.0,5
71976,49805,0.0,6
71977,49806,80.0,1
71978,49806,60.0,2
71979,49806,40.0,3
71980,49806,40.0,4
71981,49806,50.0,5
71982,49806,0.0,6
71983,49807,500.0,1
71984,49807,360.0,2
71985,49807,240.0,3
71986,49807,170.0,4
71987,49807,210.0,5
71988,49807,40.0,6
71989,49812,140.0,1
71990,49812,120.0,2
71991,49812,90.0,3
71992,49812,50.0,4
71993,49812,50.0,5
71994,49812,0.0,6
71995,49814,180.0,1
71996,49814,200.0,2
71997,49814,100.0,3
71998,49814,80.0,4
71999,49814,100.0,5
72000,49814,0.0,6
72001,49815,70.0,1
